img_name,split
P01_01_4101,train
P01_01_3935,train
P05_05_479,train
P04_01_701,train
P03_02_454,train
P05_05_784,train
P02_05_545,train
P05_03_422,train
P04_01_636,train
P05_03_938,train
P05_01_491,train
P05_05_49,train
P02_06_499,train
P02_06_402,train
P01_02_1730,train
P01_01_2768,train
P01_02_2317,train
P05_02_50,train
P02_05_408,train
P04_03_766,train
P05_05_297,train
P03_01_860,train
P01_01_2861,train
P05_01_1477,train
P03_01_2672,train
P02_06_473,train
P04_05_2024,train
P04_05_456,train
P03_02_902,train
P01_02_329,train
P01_01_2188,train
P01_01_2404,train
P01_01_1708,train
P03_02_1200,train
P01_01_3875,train
P02_06_2394,train
P05_05_286,train
P03_01_2195,train
P05_01_894,train
P01_02_1916,train
P01_01_2853,train
P02_03_1466,train
P01_01_2766,train
P02_03_566,train
P02_03_1251,train
P01_02_126,train
P01_01_125,train
P03_02_1619,train
P05_05_1053,train
P03_01_45,train
P01_01_2519,train
P02_05_1401,train
P02_03_1297,train
P03_02_990,train
P02_05_1761,train
P01_01_3375,train
P05_03_1239,train
P03_03_1437,train
P02_05_2395,train
P03_01_1473,train
P01_01_0,train
P05_01_982,train
P02_07_705,train
P02_03_869,train
P01_01_3887,train
P02_03_966,train
P02_06_3193,train
P04_01_425,train
P05_01_104,train
P01_02_1764,train
P02_06_3073,train
P02_02_1184,train
P03_03_2011,train
P01_01_241,train
P02_02_1550,train
P02_06_2455,train
P05_01_1024,train
P03_03_1906,train
P02_06_2822,train
P02_06_1939,train
P02_02_2793,train
P04_05_2160,train
P04_05_2056,train
P04_05_2293,train
P05_05_267,train
P01_01_2137,train
P05_02_807,train
P02_02_749,train
P01_02_1271,train
P02_05_2293,train
P02_03_454,train
P03_01_2544,train
P01_02_3233,train
P05_01_152,train
P01_02_2716,train
P04_05_727,train
P01_01_2251,train
P01_01_3001,train
P04_01_1573,train
P03_01_1463,train
P05_03_1236,train
P05_03_34,train
P01_02_2158,train
P02_05_581,train
P02_06_1122,train
P02_05_1305,train
P02_07_940,train
P04_05_2456,train
P04_05_2391,train
P02_07_689,train
P01_02_1971,train
P01_02_1670,train
P04_05_2189,train
P04_05_947,train
P02_06_1699,train
P02_06_1994,train
P05_01_535,train
P03_01_928,train
P03_01_2064,train
P04_01_1257,train
P02_06_1172,train
P01_01_3156,train
P02_06_1164,train
P03_02_2307,train
P05_02_394,train
P02_02_3061,train
P03_01_1866,train
P04_05_1022,train
P03_03_1467,train
P02_06_3160,train
P04_01_500,train
P04_01_884,train
P03_02_2389,train
P05_05_93,train
P04_05_905,train
P02_05_359,train
P05_01_274,train
P03_02_1687,train
P02_06_2493,train
P03_03_135,train
P05_02_546,train
P03_01_2639,train
P05_03_495,train
P01_02_457,train
P01_01_372,train
P03_01_412,train
P01_02_1663,train
P03_03_290,train
P04_01_1099,train
P05_02_143,train
P04_01_1669,train
P04_05_1387,train
P04_05_496,train
P04_05_2353,train
P02_06_433,train
P02_06_1803,train
P03_01_992,train
P02_02_2970,train
P02_06_265,train
P01_02_132,train
P01_02_1395,train
P01_01_1932,train
P01_02_1043,train
P02_02_2894,train
P01_02_1538,train
P05_01_569,train
P05_01_253,train
P01_01_465,train
P02_05_502,train
P02_05_2388,train
P01_02_1758,train
P05_02_1073,train
P02_05_1301,train
P04_03_307,train
P03_01_529,train
P05_05_113,train
P04_05_1289,train
P02_03_496,train
P05_05_184,train
P01_02_1520,train
P02_02_213,train
P03_01_2563,train
P03_02_166,train
P05_03_841,train
P03_01_1216,train
P01_01_2006,train
P01_01_4119,train
P05_03_572,train
P03_01_2616,train
P02_05_1155,train
P03_02_1403,train
P03_01_2400,train
P02_07_231,train
P04_03_346,train
P04_03_383,train
P05_01_1424,train
P05_02_1190,train
P01_02_377,train
P03_03_759,train
P02_02_257,train
P04_01_358,train
P03_01_1567,train
P03_03_1350,train
P02_02_1665,train
P04_05_2070,train
P01_01_1812,train
P05_02_682,train
P03_02_1903,train
P02_06_2637,train
P02_06_1276,train
P03_01_1048,train
P02_05_884,train
P01_02_123,train
P04_01_2666,train
P04_01_536,train
P02_05_1669,train
P05_03_442,train
P04_05_546,train
P02_02_1652,train
P01_01_3997,train
P03_01_1059,train
P05_01_897,train
P03_03_2046,train
P01_02_1059,train
P03_01_2656,train
P03_02_145,train
P02_06_240,train
P03_02_2245,train
P02_03_2662,train
P01_02_2138,train
P04_01_2227,train
P03_03_2029,train
P03_02_2105,train
P04_05_1897,train
P04_03_13,train
P01_02_1384,train
P02_06_2668,train
P04_05_738,train
P04_01_15,train
P05_03_1203,train
P02_05_2392,train
P04_01_184,train
P02_02_549,train
P05_02_63,train
P04_03_291,train
P03_02_575,train
P02_06_313,train
P03_01_599,train
P04_05_2206,train
P02_05_2256,train
P04_01_438,train
P02_06_1102,train
P02_02_912,train
P01_02_2452,train
P02_05_1003,train
P03_03_1510,train
P05_03_303,train
P05_05_52,train
P02_05_2212,train
P03_02_1196,train
P05_01_595,train
P01_01_3861,train
P02_07_431,train
P03_02_2376,train
P01_01_651,train
P02_06_1180,train
P02_02_1165,train
P05_02_365,train
P01_02_2697,train
P03_02_853,train
P01_02_264,train
P02_07_645,train
P01_02_1494,train
P01_02_1855,train
P04_05_1095,train
P04_05_1548,train
P03_03_282,train
P04_01_1204,train
P03_01_2599,train
P05_03_1336,train
P03_02_1848,train
P03_01_1453,train
P05_05_600,train
P02_06_3848,train
P02_03_2444,train
P02_02_1720,train
P04_03_370,train
P01_01_3255,train
P05_02_108,train
P02_05_1056,train
P01_02_2204,train
P01_01_1161,train
P05_01_1487,train
P04_03_971,train
P02_03_411,train
P04_01_395,train
P01_01_2231,train
P02_03_2398,train
P04_05_2252,train
P01_01_1257,train
P01_01_4149,train
P05_05_956,train
P01_01_1747,train
P02_05_1563,train
P01_01_722,train
P05_02_404,train
P01_01_869,train
P02_06_1105,train
P04_01_1277,train
P03_03_2147,train
P04_05_1695,train
P04_01_1935,train
P03_03_340,train
P01_02_1930,train
P03_01_1856,train
P03_03_458,train
P02_03_1045,train
P01_02_2208,train
P02_02_2649,train
P01_02_1294,train
P03_02_2041,train
P03_02_2397,train
P03_03_1317,train
P01_02_3158,train
P05_03_1257,train
P04_05_1407,train
P03_01_502,train
P02_07_416,train
P04_01_2242,train
P01_02_2388,train
P01_01_922,train
P01_01_994,train
P01_01_1819,train
P02_03_1751,train
P04_05_1970,train
P03_01_841,train
P04_03_78,train
P02_06_365,train
P05_02_1074,train
P01_02_2726,train
P03_01_2519,train
P02_05_1417,train
P03_02_1399,train
P01_01_193,train
P02_06_447,train
P01_01_1004,train
P02_06_1700,train
P03_02_2396,train
P02_02_741,train
P04_05_1247,train
P02_02_2062,train
P03_03_588,train
P02_06_2677,train
P02_05_839,train
P02_02_421,train
P03_02_1870,train
P05_03_1301,train
P05_03_4,train
P03_02_938,train
P02_06_1625,train
P01_01_251,train
P01_02_859,train
P02_02_2978,train
P03_03_1235,train
P03_03_370,train
P01_02_1526,train
P02_05_1235,train
P01_01_1584,train
P02_02_1648,train
P04_03_787,train
P04_05_1471,train
P01_01_1641,train
P01_02_2102,train
P02_05_2243,train
P01_02_434,train
P04_01_1947,train
P04_05_345,train
P02_07_218,train
P05_03_261,train
P05_02_1423,train
P05_01_329,train
P02_07_305,train
P02_03_1518,train
P05_02_655,train
P02_06_3405,train
P02_02_1942,train
P03_03_703,train
P05_02_12,train
P05_03_406,train
P02_02_2878,train
P04_05_447,train
P02_02_1350,train
P02_06_2814,train
P03_03_1830,train
P03_01_2547,train
P04_05_521,train
P02_05_2166,train
P01_02_2257,train
P05_05_1026,train
P05_05_1067,train
P03_03_534,train
P02_02_1146,train
P05_03_525,train
P02_05_600,train
P02_03_733,train
P03_03_178,train
P03_02_780,train
P05_01_209,train
P01_01_3243,train
P04_01_27,train
P04_05_329,train
P01_01_4136,train
P05_01_1370,train
P02_06_1205,train
P02_07_694,train
P03_03_1231,train
P04_01_5,train
P05_05_630,train
P05_05_1022,train
P04_05_387,train
P01_02_2785,train
P04_05_2474,train
P05_02_1051,train
P02_05_1583,train
P05_02_944,train
P03_02_1324,train
P01_02_2146,train
P02_06_1260,train
P05_05_66,train
P03_01_556,train
P02_07_932,train
P04_05_74,train
P02_03_650,train
P04_05_1213,train
P02_02_1511,train
P04_03_364,train
P02_06_3455,train
P05_01_759,train
P03_03_733,train
P02_03_2496,train
P02_05_2263,train
P01_02_2677,train
P02_03_2786,train
P04_05_2180,train
P03_01_902,train
P02_05_892,train
P01_02_124,train
P01_01_1177,train
P01_02_1362,train
P02_06_1955,train
P01_02_1678,train
P05_02_1522,train
P03_02_1907,train
P03_01_376,train
P02_05_1516,train
P05_03_202,train
P02_06_1012,train
P02_06_1969,train
P03_03_1902,train
P04_05_635,train
P03_01_546,train
P04_01_862,train
P04_01_242,train
P04_05_306,train
P02_02_2776,train
P02_05_2608,train
P01_01_1364,train
P02_02_2443,train
P01_01_2749,train
P02_02_1148,train
P04_05_388,train
P02_06_2674,train
P04_01_582,train
P03_01_746,train
P01_01_2219,train
P02_02_910,train
P02_06_3119,train
P02_07_258,train
P02_03_1496,train
P01_01_2270,train
P05_05_1124,train
P04_01_1011,train
P05_01_549,train
P02_06_3452,train
P02_03_1524,train
P02_06_1238,train
P02_05_2048,train
P02_02_2016,train
P05_02_488,train
P03_01_552,train
P05_01_1222,train
P01_01_1943,train
P02_05_1827,train
P04_05_1355,train
P04_05_1165,train
P02_06_3404,train
P04_03_384,train
P02_02_1221,train
P04_05_2385,train
P01_02_2481,train
P03_02_1523,train
P01_01_3764,train
P04_01_1506,train
P02_03_1892,train
P03_01_295,train
P03_02_2454,train
P02_05_1777,train
P02_03_2664,train
P04_03_867,train
P02_05_490,train
P05_05_755,train
P04_01_2426,train
P01_02_2319,train
P03_01_866,train
P04_03_665,train
P02_03_963,train
P03_01_590,train
P03_03_984,train
P03_02_1622,train
P03_01_1926,train
P01_01_4081,train
P03_02_251,train
P02_02_443,train
P01_01_963,train
P02_06_420,train
P03_03_263,train
P05_02_1329,train
P04_05_363,train
P02_02_3085,train
P02_03_755,train
P04_01_513,train
P03_01_2627,train
P05_02_107,train
P03_03_345,train
P04_05_557,train
P02_05_1835,train
P02_07_959,train
P05_01_1003,train
P01_02_717,train
P02_06_3035,train
P01_02_853,train
P04_03_203,train
P01_01_1736,train
P04_05_1958,train
P03_01_178,train
P02_05_2613,train
P01_02_1948,train
P05_03_635,train
P04_01_1308,train
P03_02_2221,train
P02_06_1677,train
P05_05_255,train
P01_02_2661,train
P05_02_345,train
P04_03_363,train
P03_02_213,train
P05_03_1268,train
P02_06_2999,train
P02_03_2652,train
P05_02_1285,train
P03_03_1843,train
P05_03_1092,train
P04_05_571,train
P02_06_320,train
P05_01_68,train
P04_05_2049,train
P02_02_621,train
P04_01_2492,train
P01_02_2406,train
P03_02_65,train
P05_01_994,train
P03_03_2141,train
P03_03_670,train
P02_06_2823,train
P05_03_971,train
P04_05_907,train
P02_02_1909,train
P03_01_1037,train
P01_01_1253,train
P04_01_698,train
P01_02_1842,train
P02_02_2813,train
P02_03_2156,train
P02_05_2378,train
P02_03_2887,train
P01_02_2584,train
P02_06_1391,train
P02_02_215,train
P04_05_512,train
P05_01_999,train
P02_05_1285,train
P01_02_1927,train
P02_06_1977,train
P02_06_3023,train
P04_05_1201,train
P05_05_1135,train
P01_02_3106,train
P05_01_1324,train
P02_05_841,train
P03_01_1023,train
P02_03_2799,train
P02_05_818,train
P03_01_1195,train
P01_01_1589,train
P03_03_7,train
P03_01_2077,train
P02_03_1053,train
P05_01_909,train
P01_02_70,train
P03_03_2151,train
P01_02_2169,train
P03_03_79,train
P03_01_671,train
P01_01_438,train
P02_03_2510,train
P05_01_421,train
P05_05_1027,train
P05_02_779,train
P01_02_2448,train
P05_02_1538,train
P01_01_3503,train
P04_01_95,train
P04_05_75,train
P01_02_666,train
P01_01_1204,train
P04_05_860,train
P05_01_1071,train
P02_02_1369,train
P01_01_3099,train
P01_01_2338,train
P01_02_3002,train
P02_02_333,train
P02_02_267,train
P03_01_2050,train
P02_02_1084,train
P02_07_679,train
P03_01_1424,train
P02_02_2615,train
P03_03_1243,train
P05_03_358,train
P02_03_1691,train
P05_03_440,train
P04_03_613,train
P02_05_1081,train
P01_02_1089,train
P03_01_410,train
P03_01_995,train
P04_03_726,train
P03_03_2036,train
P01_01_1328,train
P05_03_947,train
P02_06_2652,train
P03_01_894,train
P05_05_1093,train
P02_02_2000,train
P02_02_1233,train
P03_03_169,train
P03_03_2242,train
P02_07_579,train
P04_05_2071,train
P05_03_121,train
P01_01_1408,train
P02_05_931,train
P05_05_558,train
P04_05_1174,train
P01_01_2622,train
P03_01_351,train
P01_01_1024,train
P02_05_877,train
P05_02_465,train
P02_02_1989,train
P01_01_3852,train
P02_06_2859,train
P03_03_767,train
P02_03_469,train
P04_05_1934,train
P01_01_1902,train
P02_06_524,train
P02_07_697,train
P04_01_1937,train
P04_05_1682,train
P02_02_3110,train
P04_01_1565,train
P04_05_1302,train
P04_01_2780,train
P02_06_3123,train
P02_06_2740,train
P02_03_2142,train
P01_01_3145,train
P02_03_1109,train
P05_01_180,train
P03_02_1449,train
P03_01_846,train
P03_01_619,train
P02_07_175,train
P02_05_1457,train
P01_01_1480,train
P03_02_321,train
P01_01_2654,train
P01_01_66,train
P03_03_386,train
P01_01_2544,train
P05_03_951,train
P02_06_1770,train
P02_06_2613,train
P02_02_3001,train
P01_01_1866,train
P03_03_995,train
P03_03_814,train
P05_02_706,train
P04_01_434,train
P02_07_539,train
P02_02_1509,train
P05_03_44,train
P01_01_2420,train
P04_03_499,train
P02_06_1120,train
P01_01_3307,train
P03_01_2341,train
P01_02_2840,train
P01_01_787,train
P02_06_2341,train
P02_03_2333,train
P05_01_543,train
P05_03_1188,train
P04_01_253,train
P01_01_1339,train
P01_01_1258,train
P04_01_2377,train
P03_01_2539,train
P04_05_1301,train
P01_01_1195,train
P01_02_1008,train
P02_06_1928,train
P04_03_718,train
P02_02_2653,train
P05_03_1288,train
P01_02_323,train
P01_01_4140,train
P03_03_1130,train
P02_03_1997,train
P05_02_592,train
P05_03_1057,train
P05_01_1363,train
P02_02_1167,train
P03_02_1491,train
P03_03_2239,train
P03_02_137,train
P04_05_628,train
P02_06_1111,train
P01_01_2384,train
P05_02_170,train
P01_01_972,train
P03_02_317,train
P03_02_2117,train
P03_03_1525,train
P01_02_1737,train
P02_06_257,train
P02_06_2244,train
P02_05_2636,train
P01_01_3214,train
P03_01_38,train
P04_01_114,train
P03_02_1169,train
P02_03_920,train
P03_03_1058,train
P03_01_2173,train
P03_01_983,train
P01_02_2249,train
P03_01_2239,train
P05_05_1031,train
P04_05_709,train
P01_01_3221,train
P04_03_1018,train
P04_05_777,train
P05_01_590,train
P02_06_1392,train
P05_03_325,train
P01_01_449,train
P03_03_2107,train
P01_01_4018,train
P02_03_1209,train
P01_01_2540,train
P04_03_443,train
P03_02_261,train
P02_02_1135,train
P02_05_1225,train
P04_01_1940,train
P03_02_542,train
P05_05_574,train
P02_06_3724,train
P05_05_1117,train
P01_01_3322,train
P03_02_2206,train
P02_02_352,train
P01_01_2554,train
P01_02_548,train
P03_03_1343,train
P01_01_833,train
P05_01_1313,train
P01_01_3300,train
P01_02_2820,train
P05_05_595,train
P04_01_1974,train
P04_05_2015,train
P03_01_4,train
P01_01_3413,train
P04_05_567,train
P03_03_609,train
P02_07_533,train
P01_02_170,train
P02_05_2589,train
P04_03_651,train
P05_01_529,train
P03_02_1808,train
P04_05_996,train
P05_03_830,train
P02_05_1519,train
P05_01_1285,train
P04_05_1463,train
P05_01_86,train
P03_02_421,train
P04_05_1454,train
P02_07_571,train
P04_03_362,train
P03_01_2330,train
P04_01_596,train
P01_01_4006,train
P03_02_1964,train
P02_05_2266,train
P04_05_2219,train
P01_02_874,train
P01_01_2952,train
P01_02_3166,train
P02_05_341,train
P03_03_895,train
P02_03_990,train
P04_01_2313,train
P03_02_2362,train
P05_03_248,train
P04_01_1848,train
P02_02_1089,train
P01_02_2874,train
P03_01_2313,train
P05_03_840,train
P05_02_1121,train
P02_05_570,train
P04_05_369,train
P03_02_2241,train
P02_03_1023,train
P04_05_1402,train
P05_02_648,train
P04_05_336,train
P05_05_807,train
P01_01_1665,train
P02_06_427,train
P05_01_177,train
P01_01_1090,train
P02_02_2635,train
P02_06_2383,train
P03_02_1644,train
P02_06_3427,train
P02_03_2210,train
P01_02_394,train
P02_02_1237,train
P01_01_2278,train
P01_01_3319,train
P02_07_937,train
P04_01_1719,train
P03_01_2254,train
P03_03_1447,train
P02_03_2178,train
P05_01_265,train
P02_03_1080,train
P04_01_1640,train
P01_01_126,train
P04_05_1088,train
P02_07_301,train
P01_01_2875,train
P03_03_770,train
P04_05_1167,train
P01_02_3066,train
P05_05_536,train
P03_02_2185,train
P03_03_1051,train
P02_06_1566,train
P02_03_2361,train
P01_01_2587,train
P04_05_2066,train
P02_05_1935,train
P05_01_997,train
P02_05_515,train
P01_02_1130,train
P03_01_2371,train
P02_02_2833,train
P02_02_1633,train
P02_03_1115,train
P01_02_2549,train
P04_01_2040,train
P03_03_941,train
P05_05_626,train
P02_03_2198,train
P01_02_2563,train
P05_01_316,train
P04_05_1636,train
P01_01_953,train
P02_05_856,train
P01_02_624,train
P04_01_1616,train
P04_03_104,train
P03_03_2133,train
P01_01_3515,train
P02_03_1055,train
P02_02_1097,train
P04_03_930,train
P03_02_1393,train
P01_02_2936,train
P03_02_564,train
P04_05_771,train
P04_05_1701,train
P02_06_2314,train
P01_01_3292,train
P05_03_1038,train
P05_05_179,train
P03_02_506,train
P05_03_1173,train
P01_01_2879,train
P01_02_1523,train
P01_02_1115,train
P02_06_2260,train
P03_02_1882,train
P02_06_1693,train
P02_03_2855,train
P02_03_788,train
P01_02_1252,train
P02_07_669,train
P05_02_917,train
P01_02_1490,train
P01_01_2642,train
P01_02_2166,train
P02_02_2800,train
P04_01_2171,train
P04_03_181,train
P05_02_692,train
P03_02_729,train
P03_01_364,train
P04_05_1421,train
P03_03_1884,train
P03_02_2119,train
P03_03_832,train
P01_02_2593,train
P03_01_2306,train
P01_02_1469,train
P01_01_1167,train
P05_02_798,train
P03_01_1987,train
P02_05_2296,train
P02_06_2253,train
P04_01_1067,train
P03_02_1555,train
P01_01_208,train
P02_06_2905,train
P03_02_1915,train
P03_02_948,train
P04_03_628,train
P05_02_1104,train
P05_05_1007,train
P01_01_303,train
P05_02_445,train
P01_02_2341,train
P02_02_705,train
P02_03_2848,train
P04_05_2136,train
P04_05_2041,train
P04_05_1677,train
P02_05_677,train
P01_01_3984,train
P04_05_1845,train
P02_02_1814,train
P02_06_1855,train
P04_05_310,train
P01_01_84,train
P04_03_442,train
P04_01_1895,train
P02_03_2226,train
P02_06_1879,train
P01_01_736,train
P05_02_150,train
P05_03_1091,train
P01_02_39,train
P03_02_2229,train
P03_01_2144,train
P04_01_1693,train
P04_03_891,train
P01_02_1614,train
P03_02_400,train
P04_01_1887,train
P03_02_942,train
P01_02_1906,train
P01_01_2998,train
P01_02_3142,train
P05_05_1174,train
P02_02_2982,train
P05_05_553,train
P04_01_1944,train
P01_02_3139,train
P02_06_2591,train
P04_05_558,train
P03_01_2450,train
P01_01_3416,train
P02_02_2684,train
P03_01_1627,train
P01_01_2959,train
P04_05_2409,train
P05_05_765,train
P02_05_802,train
P05_05_270,train
P02_06_2574,train
P05_01_604,train
P01_01_2445,train
P03_01_703,train
P03_03_1957,train
P05_02_1057,train
P03_03_1629,train
P04_05_479,train
P02_02_2871,train
P03_03_407,train
P03_01_2426,train
P01_02_2289,train
P02_06_1613,train
P04_05_501,train
P01_02_3227,train
P04_03_619,train
P02_02_1425,train
P02_06_3158,train
P01_02_1423,train
P03_01_386,train
P03_02_1381,train
P02_02_3121,train
P01_02_719,train
P04_01_2583,train
P02_03_2174,train
P04_05_822,train
P03_02_92,train
P03_03_324,train
P04_01_1760,train
P03_03_723,train
P01_01_3798,train
P02_06_2320,train
P04_05_1304,train
P01_01_3484,train
P03_02_1301,train
P02_06_361,train
P02_06_1920,train
P03_01_1428,train
P01_01_1109,train
P05_03_926,train
P03_02_1538,train
P02_03_1533,train
P02_06_1768,train
P02_03_2430,train
P02_02_1837,train
P03_03_42,train
P02_05_1363,train
P02_02_1798,train
P02_06_3366,train
P02_03_2485,train
P02_06_1679,train
P01_01_2532,train
P02_02_625,train
P05_05_517,train
P04_01_2350,train
P02_06_3769,train
P05_03_413,train
P01_02_2369,train
P01_01_2320,train
P05_03_702,train
P03_01_821,train
P04_01_2268,train
P02_03_2336,train
P02_02_331,train
P01_01_2476,train
P05_03_113,train
P01_02_2705,train
P01_01_4150,train
P01_02_1146,train
P02_06_2306,train
P03_01_1588,train
P03_03_1864,train
P04_01_70,train
P01_02_3072,train
P03_02_1326,train
P04_01_1234,train
P01_01_409,train
P03_03_1068,train
P03_01_2287,train
P05_01_82,train
P02_05_591,train
P03_03_94,train
P01_01_2878,train
P02_05_941,train
P05_05_1154,train
P05_05_761,train
P01_01_2684,train
