video_id,clip_id,start_frame,end_frame,action,action_idx
P01_01,P01_01_004059_004075,4059,4075,drop syringe,38
P01_02,P01_02_000060_000076,60,76,palpate landmark,67
P01_02,P01_02_000068_000084,68,84,palpate landmark,67
P01_02,P01_02_000076_000092,76,92,palpate landmark,67
P01_02,P01_02_000084_000100,84,100,palpate landmark,67
P01_02,P01_02_000092_000108,92,108,palpate landmark,67
P01_02,P01_02_000100_000116,100,116,palpate landmark,67
P01_02,P01_02_000108_000124,108,124,palpate landmark,67
P01_02,P01_02_000116_000132,116,132,palpate landmark,67
P01_02,P01_02_000124_000140,124,140,palpate landmark,67
P01_02,P01_02_000132_000148,132,148,palpate landmark,67
P01_02,P01_02_000140_000156,140,156,palpate landmark,67
P01_02,P01_02_000148_000164,148,164,palpate landmark,67
P01_02,P01_02_000156_000172,156,172,palpate landmark,67
P01_02,P01_02_000163_000179,163,179,palpate landmark,67
P01_02,P01_02_000180_000196,180,196,take swab,107
P01_02,P01_02_000188_000204,188,204,take swab,107
P01_02,P01_02_000196_000212,196,212,take swab,107
P01_02,P01_02_000204_000220,204,220,take swab,107
P01_02,P01_02_000212_000228,212,228,take swab,107
P01_02,P01_02_000220_000236,220,236,take swab,107
P01_02,P01_02_000228_000244,228,244,take swab,107
P01_02,P01_02_000236_000252,236,252,take swab,107
P01_02,P01_02_000244_000260,244,260,take swab,107
P01_02,P01_02_000252_000268,252,268,take swab,107
P01_02,P01_02_000260_000276,260,276,take swab,107
P01_02,P01_02_000268_000284,268,284,take swab,107
P01_02,P01_02_000276_000292,276,292,take swab,107
P01_02,P01_02_000284_000300,284,300,take swab,107
P01_02,P01_02_000292_000308,292,308,take swab,107
P01_02,P01_02_000300_000316,300,316,take swab,107
P01_02,P01_02_000308_000324,308,324,take swab,107
P01_02,P01_02_000316_000332,316,332,take swab,107
P01_02,P01_02_000324_000340,324,340,take swab,107
P01_02,P01_02_000332_000348,332,348,take swab,107
P01_02,P01_02_000340_000356,340,356,take swab,107
P01_02,P01_02_000348_000364,348,364,take swab,107
P01_02,P01_02_000356_000372,356,372,take swab,107
P01_02,P01_02_000364_000380,364,380,take swab,107
P01_02,P01_02_000372_000388,372,388,take swab,107
P01_02,P01_02_000380_000396,380,396,take swab,107
P01_02,P01_02_000388_000404,388,404,take swab,107
P01_02,P01_02_000396_000412,396,412,take swab,107
P01_02,P01_02_000404_000420,404,420,take swab,107
P01_02,P01_02_000412_000428,412,428,take swab,107
P01_02,P01_02_000420_000436,420,436,take swab,107
P01_02,P01_02_000428_000444,428,444,take swab,107
P01_02,P01_02_000436_000452,436,452,take swab,107
P01_02,P01_02_000444_000460,444,460,take swab,107
P01_02,P01_02_000452_000468,452,468,take swab,107
P01_02,P01_02_000460_000476,460,476,take swab,107
P01_02,P01_02_000463_000479,463,479,take swab,107
P01_02,P01_02_000480_000496,480,496,prep site,71
P01_02,P01_02_000488_000504,488,504,prep site,71
P01_02,P01_02_000496_000512,496,512,prep site,71
P01_02,P01_02_000504_000520,504,520,prep site,71
P01_02,P01_02_000512_000528,512,528,prep site,71
P01_02,P01_02_000520_000536,520,536,prep site,71
P01_02,P01_02_000528_000544,528,544,prep site,71
P01_02,P01_02_000536_000552,536,552,prep site,71
P01_02,P01_02_000544_000560,544,560,prep site,71
P01_02,P01_02_000552_000568,552,568,prep site,71
P01_02,P01_02_000560_000576,560,576,prep site,71
P01_02,P01_02_000568_000584,568,584,prep site,71
P01_02,P01_02_000576_000592,576,592,prep site,71
P01_02,P01_02_000584_000600,584,600,prep site,71
P01_02,P01_02_000592_000608,592,608,prep site,71
P01_02,P01_02_000600_000616,600,616,prep site,71
P01_02,P01_02_000608_000624,608,624,prep site,71
P01_02,P01_02_000616_000632,616,632,prep site,71
P01_02,P01_02_000624_000640,624,640,prep site,71
P01_02,P01_02_000632_000648,632,648,prep site,71
P01_02,P01_02_000640_000656,640,656,prep site,71
P01_02,P01_02_000643_000659,643,659,prep site,71
P01_02,P01_02_000660_000676,660,676,drop swab,37
P01_02,P01_02_000668_000684,668,684,drop swab,37
P01_02,P01_02_000676_000692,676,692,drop swab,37
P01_02,P01_02_000684_000700,684,700,drop swab,37
P01_02,P01_02_000692_000708,692,708,drop swab,37
P01_02,P01_02_000700_000716,700,716,drop swab,37
P01_02,P01_02_000703_000719,703,719,drop swab,37
P01_02,P01_02_000720_000736,720,736,take syringe,108
P01_02,P01_02_000728_000744,728,744,take syringe,108
P01_02,P01_02_000736_000752,736,752,take syringe,108
P01_02,P01_02_000744_000760,744,760,take syringe,108
P01_02,P01_02_000752_000768,752,768,take syringe,108
P01_02,P01_02_000760_000776,760,776,take syringe,108
P01_02,P01_02_000768_000784,768,784,take syringe,108
P01_02,P01_02_000776_000792,776,792,take syringe,108
P01_02,P01_02_000784_000800,784,800,take syringe,108
P01_02,P01_02_000792_000808,792,808,take syringe,108
P01_02,P01_02_000800_000816,800,816,take syringe,108
P01_02,P01_02_000808_000824,808,824,take syringe,108
P01_02,P01_02_000816_000832,816,832,take syringe,108
P01_02,P01_02_000824_000840,824,840,take syringe,108
P01_02,P01_02_000832_000848,832,848,take syringe,108
P01_02,P01_02_000840_000856,840,856,take syringe,108
P01_02,P01_02_000848_000864,848,864,take syringe,108
P01_02,P01_02_000856_000872,856,872,take syringe,108
P01_02,P01_02_000864_000880,864,880,take syringe,108
P01_02,P01_02_000872_000888,872,888,take syringe,108
P01_02,P01_02_000880_000896,880,896,take syringe,108
P01_02,P01_02_000883_000899,883,899,take syringe,108
P01_02,P01_02_000900_000916,900,916,inject lidocaine,57
P01_02,P01_02_000908_000924,908,924,inject lidocaine,57
P01_02,P01_02_000916_000932,916,932,inject lidocaine,57
P01_02,P01_02_000924_000940,924,940,inject lidocaine,57
P01_02,P01_02_000932_000948,932,948,inject lidocaine,57
P01_02,P01_02_000940_000956,940,956,inject lidocaine,57
P01_02,P01_02_000948_000964,948,964,inject lidocaine,57
P01_02,P01_02_000956_000972,956,972,inject lidocaine,57
P01_02,P01_02_000964_000980,964,980,inject lidocaine,57
P01_02,P01_02_000972_000988,972,988,inject lidocaine,57
P01_02,P01_02_000980_000996,980,996,inject lidocaine,57
P01_02,P01_02_000988_001004,988,1004,inject lidocaine,57
P01_02,P01_02_000996_001012,996,1012,inject lidocaine,57
P01_02,P01_02_001004_001020,1004,1020,inject lidocaine,57
P01_02,P01_02_001012_001028,1012,1028,inject lidocaine,57
P01_02,P01_02_001020_001036,1020,1036,inject lidocaine,57
P01_02,P01_02_001028_001044,1028,1044,inject lidocaine,57
P01_02,P01_02_001036_001052,1036,1052,inject lidocaine,57
P01_02,P01_02_001044_001060,1044,1060,inject lidocaine,57
P01_02,P01_02_001052_001068,1052,1068,inject lidocaine,57
P01_02,P01_02_001060_001076,1060,1076,inject lidocaine,57
P01_02,P01_02_001068_001084,1068,1084,inject lidocaine,57
P01_02,P01_02_001076_001092,1076,1092,inject lidocaine,57
P01_02,P01_02_001084_001100,1084,1100,inject lidocaine,57
P01_02,P01_02_001092_001108,1092,1108,inject lidocaine,57
P01_02,P01_02_001100_001116,1100,1116,inject lidocaine,57
P01_02,P01_02_001108_001124,1108,1124,inject lidocaine,57
P01_02,P01_02_001116_001132,1116,1132,inject lidocaine,57
P01_02,P01_02_001122_001138,1122,1138,inject lidocaine,57
P01_02,P01_02_001139_001155,1139,1155,drop syringe,38
P01_02,P01_02_001147_001163,1147,1163,drop syringe,38
P01_02,P01_02_001155_001171,1155,1171,drop syringe,38
P01_02,P01_02_001163_001179,1163,1179,drop syringe,38
P01_02,P01_02_001171_001187,1171,1187,drop syringe,38
P01_02,P01_02_001179_001195,1179,1195,drop syringe,38
P01_02,P01_02_001182_001198,1182,1198,drop syringe,38
P01_02,P01_02_001199_001215,1199,1215,take scalpel,104
P01_02,P01_02_001207_001223,1207,1223,take scalpel,104
P01_02,P01_02_001215_001231,1215,1231,take scalpel,104
P01_02,P01_02_001223_001239,1223,1239,take scalpel,104
P01_02,P01_02_001231_001247,1231,1247,take scalpel,104
P01_02,P01_02_001239_001255,1239,1255,take scalpel,104
P01_02,P01_02_001247_001263,1247,1263,take scalpel,104
P01_02,P01_02_001255_001271,1255,1271,take scalpel,104
P01_02,P01_02_001263_001279,1263,1279,take scalpel,104
P01_02,P01_02_001271_001287,1271,1287,take scalpel,104
P01_02,P01_02_001279_001295,1279,1295,take scalpel,104
P01_02,P01_02_001287_001303,1287,1303,take scalpel,104
P01_02,P01_02_001295_001311,1295,1311,take scalpel,104
P01_02,P01_02_001303_001319,1303,1319,take scalpel,104
P01_02,P01_02_001311_001327,1311,1327,take scalpel,104
P01_02,P01_02_001319_001335,1319,1335,take scalpel,104
P01_02,P01_02_001327_001343,1327,1343,take scalpel,104
P01_02,P01_02_001335_001351,1335,1351,take scalpel,104
P01_02,P01_02_001343_001359,1343,1359,take scalpel,104
P01_02,P01_02_001351_001367,1351,1367,take scalpel,104
P01_02,P01_02_001359_001375,1359,1375,take scalpel,104
P01_02,P01_02_001362_001378,1362,1378,take scalpel,104
P01_02,P01_02_001379_001395,1379,1395,palpate landmark,67
P01_02,P01_02_001387_001403,1387,1403,palpate landmark,67
P01_02,P01_02_001395_001411,1395,1411,palpate landmark,67
P01_02,P01_02_001403_001419,1403,1419,palpate landmark,67
P01_02,P01_02_001411_001427,1411,1427,palpate landmark,67
P01_02,P01_02_001419_001435,1419,1435,palpate landmark,67
P01_02,P01_02_001422_001438,1422,1438,palpate landmark,67
P01_02,P01_02_001439_001455,1439,1455,incise skin,53
P01_02,P01_02_001447_001463,1447,1463,incise skin,53
P01_02,P01_02_001455_001471,1455,1471,incise skin,53
P01_02,P01_02_001463_001479,1463,1479,incise skin,53
P01_02,P01_02_001471_001487,1471,1487,incise skin,53
P01_02,P01_02_001479_001495,1479,1495,incise skin,53
P01_02,P01_02_001487_001503,1487,1503,incise skin,53
P01_02,P01_02_001495_001511,1495,1511,incise skin,53
P01_02,P01_02_001503_001519,1503,1519,incise skin,53
P01_02,P01_02_001511_001527,1511,1527,incise skin,53
P01_02,P01_02_001519_001535,1519,1535,incise skin,53
P01_02,P01_02_001527_001543,1527,1543,incise skin,53
P01_02,P01_02_001535_001551,1535,1551,incise skin,53
P01_02,P01_02_001543_001559,1543,1559,incise skin,53
P01_02,P01_02_001551_001567,1551,1567,incise skin,53
P01_02,P01_02_001559_001575,1559,1575,incise skin,53
P01_02,P01_02_001567_001583,1567,1583,incise skin,53
P01_02,P01_02_001575_001591,1575,1591,incise skin,53
P01_02,P01_02_001583_001599,1583,1599,incise skin,53
P01_02,P01_02_001591_001607,1591,1607,incise skin,53
P01_02,P01_02_001599_001615,1599,1615,incise skin,53
P01_02,P01_02_001602_001618,1602,1618,incise skin,53
P01_02,P01_02_001619_001635,1619,1635,insert finger,60
P01_02,P01_02_001627_001643,1627,1643,insert finger,60
P01_02,P01_02_001635_001651,1635,1651,insert finger,60
P01_02,P01_02_001643_001659,1643,1659,insert finger,60
P01_02,P01_02_001651_001667,1651,1667,insert finger,60
P01_02,P01_02_001659_001675,1659,1675,insert finger,60
P01_02,P01_02_001662_001678,1662,1678,insert finger,60
P01_02,P01_02_001679_001695,1679,1695,remove finger,78
P01_02,P01_02_001687_001703,1687,1703,remove finger,78
P01_02,P01_02_001695_001711,1695,1711,remove finger,78
P01_02,P01_02_001703_001719,1703,1719,remove finger,78
P01_02,P01_02_001711_001727,1711,1727,remove finger,78
P01_02,P01_02_001719_001735,1719,1735,remove finger,78
P01_02,P01_02_001722_001738,1722,1738,remove finger,78
P01_02,P01_02_001739_001755,1739,1755,incise membrane,52
P01_02,P01_02_001747_001763,1747,1763,incise membrane,52
P01_02,P01_02_001755_001771,1755,1771,incise membrane,52
P01_02,P01_02_001763_001779,1763,1779,incise membrane,52
P01_02,P01_02_001771_001787,1771,1787,incise membrane,52
P01_02,P01_02_001779_001795,1779,1795,incise membrane,52
P01_02,P01_02_001787_001803,1787,1803,incise membrane,52
P01_02,P01_02_001795_001811,1795,1811,incise membrane,52
P01_02,P01_02_001803_001819,1803,1819,incise membrane,52
P01_02,P01_02_001811_001827,1811,1827,incise membrane,52
P01_02,P01_02_001819_001835,1819,1835,incise membrane,52
P01_02,P01_02_001827_001843,1827,1843,incise membrane,52
P01_02,P01_02_001835_001851,1835,1851,incise membrane,52
P01_02,P01_02_001842_001858,1842,1858,incise membrane,52
P01_02,P01_02_001859_001875,1859,1875,insert finger,60
P01_02,P01_02_001867_001883,1867,1883,insert finger,60
P01_02,P01_02_001875_001891,1875,1891,insert finger,60
P01_02,P01_02_001883_001899,1883,1899,insert finger,60
P01_02,P01_02_001891_001907,1891,1907,insert finger,60
P01_02,P01_02_001899_001915,1899,1915,insert finger,60
P01_02,P01_02_001907_001923,1907,1923,insert finger,60
P01_02,P01_02_001915_001931,1915,1931,insert finger,60
P01_02,P01_02_001923_001939,1923,1939,insert finger,60
P01_02,P01_02_001931_001947,1931,1947,insert finger,60
P01_02,P01_02_001939_001955,1939,1955,insert finger,60
P01_02,P01_02_001947_001963,1947,1963,insert finger,60
P01_02,P01_02_001955_001971,1955,1971,insert finger,60
P01_02,P01_02_001962_001978,1962,1978,insert finger,60
P01_02,P01_02_001979_001995,1979,1995,drop scalpel,35
P01_02,P01_02_001987_002003,1987,2003,drop scalpel,35
P01_02,P01_02_001995_002011,1995,2011,drop scalpel,35
P01_02,P01_02_002003_002019,2003,2019,drop scalpel,35
P01_02,P01_02_002011_002027,2011,2027,drop scalpel,35
P01_02,P01_02_002019_002035,2019,2035,drop scalpel,35
P01_02,P01_02_002021_002037,2021,2037,drop scalpel,35
P01_02,P01_02_002038_002054,2038,2054,take hook,97
P01_02,P01_02_002046_002062,2046,2062,take hook,97
P01_02,P01_02_002054_002070,2054,2070,take hook,97
P01_02,P01_02_002062_002078,2062,2078,take hook,97
P01_02,P01_02_002070_002086,2070,2086,take hook,97
P01_02,P01_02_002078_002094,2078,2094,take hook,97
P01_02,P01_02_002081_002097,2081,2097,take hook,97
P01_02,P01_02_002098_002114,2098,2114,remove finger,78
P01_02,P01_02_002106_002122,2106,2122,remove finger,78
P01_02,P01_02_002114_002130,2114,2130,remove finger,78
P01_02,P01_02_002122_002138,2122,2138,remove finger,78
P01_02,P01_02_002130_002146,2130,2146,remove finger,78
P01_02,P01_02_002138_002154,2138,2154,remove finger,78
P01_02,P01_02_002141_002157,2141,2157,remove finger,78
P01_02,P01_02_002158_002174,2158,2174,insert hook,61
P01_02,P01_02_002166_002182,2166,2182,insert hook,61
P01_02,P01_02_002174_002190,2174,2190,insert hook,61
P01_02,P01_02_002182_002198,2182,2198,insert hook,61
P01_02,P01_02_002190_002206,2190,2206,insert hook,61
P01_02,P01_02_002198_002214,2198,2214,insert hook,61
P01_02,P01_02_002206_002222,2206,2222,insert hook,61
P01_02,P01_02_002214_002230,2214,2230,insert hook,61
P01_02,P01_02_002222_002238,2222,2238,insert hook,61
P01_02,P01_02_002230_002246,2230,2246,insert hook,61
P01_02,P01_02_002238_002254,2238,2254,insert hook,61
P01_02,P01_02_002246_002262,2246,2262,insert hook,61
P01_02,P01_02_002254_002270,2254,2270,insert hook,61
P01_02,P01_02_002262_002278,2262,2278,insert hook,61
P01_02,P01_02_002270_002286,2270,2286,insert hook,61
P01_02,P01_02_002278_002294,2278,2294,insert hook,61
P01_02,P01_02_002286_002302,2286,2302,insert hook,61
P01_02,P01_02_002294_002310,2294,2310,insert hook,61
P01_02,P01_02_002302_002318,2302,2318,insert hook,61
P01_02,P01_02_002310_002326,2310,2326,insert hook,61
P01_02,P01_02_002318_002334,2318,2334,insert hook,61
P01_02,P01_02_002326_002342,2326,2342,insert hook,61
P01_02,P01_02_002334_002350,2334,2350,insert hook,61
P01_02,P01_02_002342_002358,2342,2358,insert hook,61
P01_02,P01_02_002350_002366,2350,2366,insert hook,61
P01_02,P01_02_002358_002374,2358,2374,insert hook,61
P01_02,P01_02_002366_002382,2366,2382,insert hook,61
P01_02,P01_02_002374_002390,2374,2390,insert hook,61
P01_02,P01_02_002381_002397,2381,2397,insert hook,61
P01_02,P01_02_002398_002414,2398,2414,take tube,111
P01_02,P01_02_002406_002422,2406,2422,take tube,111
P01_02,P01_02_002414_002430,2414,2430,take tube,111
P01_02,P01_02_002422_002438,2422,2438,take tube,111
P01_02,P01_02_002430_002446,2430,2446,take tube,111
P01_02,P01_02_002438_002454,2438,2454,take tube,111
P01_02,P01_02_002446_002462,2446,2462,take tube,111
P01_02,P01_02_002454_002470,2454,2470,take tube,111
P01_02,P01_02_002462_002478,2462,2478,take tube,111
P01_02,P01_02_002470_002486,2470,2486,take tube,111
P01_02,P01_02_002478_002494,2478,2494,take tube,111
P01_02,P01_02_002486_002502,2486,2502,take tube,111
P01_02,P01_02_002494_002510,2494,2510,take tube,111
P01_02,P01_02_002501_002517,2501,2517,take tube,111
P01_02,P01_02_002518_002534,2518,2534,insert tube,64
P01_02,P01_02_002526_002542,2526,2542,insert tube,64
P01_02,P01_02_002534_002550,2534,2550,insert tube,64
P01_02,P01_02_002542_002558,2542,2558,insert tube,64
P01_02,P01_02_002550_002566,2550,2566,insert tube,64
P01_02,P01_02_002558_002574,2558,2574,insert tube,64
P01_02,P01_02_002566_002582,2566,2582,insert tube,64
P01_02,P01_02_002574_002590,2574,2590,insert tube,64
P01_02,P01_02_002582_002598,2582,2598,insert tube,64
P01_02,P01_02_002590_002606,2590,2606,insert tube,64
P01_02,P01_02_002598_002614,2598,2614,insert tube,64
P01_02,P01_02_002606_002622,2606,2622,insert tube,64
P01_02,P01_02_002614_002630,2614,2630,insert tube,64
P01_02,P01_02_002622_002638,2622,2638,insert tube,64
P01_02,P01_02_002630_002646,2630,2646,insert tube,64
P01_02,P01_02_002638_002654,2638,2654,insert tube,64
P01_02,P01_02_002646_002662,2646,2662,insert tube,64
P01_02,P01_02_002654_002670,2654,2670,insert tube,64
P01_02,P01_02_002662_002678,2662,2678,insert tube,64
P01_02,P01_02_002670_002686,2670,2686,insert tube,64
P01_02,P01_02_002678_002694,2678,2694,insert tube,64
P01_02,P01_02_002686_002702,2686,2702,insert tube,64
P01_02,P01_02_002694_002710,2694,2710,insert tube,64
P01_02,P01_02_002702_002718,2702,2718,insert tube,64
P01_02,P01_02_002710_002726,2710,2726,insert tube,64
P01_02,P01_02_002718_002734,2718,2734,insert tube,64
P01_02,P01_02_002726_002742,2726,2742,insert tube,64
P01_02,P01_02_002734_002750,2734,2750,insert tube,64
P01_02,P01_02_002741_002757,2741,2757,insert tube,64
P01_02,P01_02_002758_002774,2758,2774,remove hook,79
P01_02,P01_02_002766_002782,2766,2782,remove hook,79
P01_02,P01_02_002774_002790,2774,2790,remove hook,79
P01_02,P01_02_002782_002798,2782,2798,remove hook,79
P01_02,P01_02_002790_002806,2790,2806,remove hook,79
P01_02,P01_02_002798_002814,2798,2814,remove hook,79
P01_02,P01_02_002801_002817,2801,2817,remove hook,79
P01_02,P01_02_002818_002834,2818,2834,drop hook,30
P01_02,P01_02_002826_002842,2826,2842,drop hook,30
P01_02,P01_02_002834_002850,2834,2850,drop hook,30
P01_02,P01_02_002842_002858,2842,2858,drop hook,30
P01_02,P01_02_002850_002866,2850,2866,drop hook,30
P01_02,P01_02_002858_002874,2858,2874,drop hook,30
P01_02,P01_02_002866_002882,2866,2882,drop hook,30
P01_02,P01_02_002874_002890,2874,2890,drop hook,30
P01_02,P01_02_002882_002898,2882,2898,drop hook,30
P01_02,P01_02_002890_002906,2890,2906,drop hook,30
P01_02,P01_02_002898_002914,2898,2914,drop hook,30
P01_02,P01_02_002906_002922,2906,2922,drop hook,30
P01_02,P01_02_002914_002930,2914,2930,drop hook,30
P01_02,P01_02_002921_002937,2921,2937,drop hook,30
P01_02,P01_02_002938_002954,2938,2954,inflate cuff,56
P01_02,P01_02_002946_002962,2946,2962,inflate cuff,56
P01_02,P01_02_002954_002970,2954,2970,inflate cuff,56
P01_02,P01_02_002962_002978,2962,2978,inflate cuff,56
P01_02,P01_02_002970_002986,2970,2986,inflate cuff,56
P01_02,P01_02_002978_002994,2978,2994,inflate cuff,56
P01_02,P01_02_002986_003002,2986,3002,inflate cuff,56
P01_02,P01_02_002994_003010,2994,3010,inflate cuff,56
P01_02,P01_02_003002_003018,3002,3018,inflate cuff,56
P01_02,P01_02_003010_003026,3010,3026,inflate cuff,56
P01_02,P01_02_003018_003034,3018,3034,inflate cuff,56
